,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget
0,6_1,Real,0.03534820022819962,0.16082485072062314,"[0.03534820022819962, 0.025476650492423498, 0]","[Client id: 6, ( id: 6, corrupt: False ), Client id: 37]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,32_1,Real,0.044026334627990035,0.16347104683965347,"[0.044026334627990035, 0.019444712211663412, 0]","[Client id: 32, ( id: 8, corrupt: False ), Client id: 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,23_1,Real,0.050209806429634095,0.2737244513438613,"[0.050209806429634095, 0.12351464491422721, 0]","[Client id: 23, ( id: 5, corrupt: False ), Client id: 36]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,34_1,Real,0.10080433516026224,0.285902756689366,"[0.10080433516026224, 0.08509842152910373, 0]","[Client id: 34, ( id: 9, corrupt: False ), Client id: 82]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4,45_1,Real,0.062761979638276,0.2869742709702188,"[0.062761979638276, 0.12421229133194281, 0]","[Client id: 45, ( id: 4, corrupt: False ), Client id: 52]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5,66_1,Real,0.06815782925879203,0.2907228876062995,"[0.06815782925879203, 0.12256505834750747, 0]","[Client id: 66, ( id: 8, corrupt: False ), Client id: 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,29_1,Real,0.24927280412827854,0.4295124982664583,"[0.24927280412827854, 0.08023969413817979, 0]","[Client id: 29, ( id: 5, corrupt: False ), Client id: 75]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
7,18_1,Real,0.17442115304019246,0.4433024548483968,"[0.17442115304019246, 0.16888130180820438, 0]","[Client id: 18, ( id: 7, corrupt: False ), Client id: 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
8,25_1,Real,0.2528117940544205,0.4955557492621659,"[0.2528117940544205, 0.1427439552077454, 0]","[Client id: 25, ( id: 7, corrupt: False ), Client id: 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,17_1,Real,0.1131839798235486,0.581155584460516,"[0.1131839798235486, 0.3679716046369673, 0]","[Client id: 17, ( id: 3, corrupt: False ), Client id: 40]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10,0_1,Real,0.4583604274441083,0.5938700802964039,"[0.4583604274441083, 0.03550965285229547, 0]","[Client id: 0, ( id: 6, corrupt: False ), Client id: 35]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11,96_1,Real,0.36296615613280675,0.6308752615943938,"[0.36296615613280675, 0.167909105461587, 0]","[Client id: 96, ( id: 10, corrupt: False ), Client id: 57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
12,94_1,Real,0.4420709306908252,0.6374672577239029,"[0.4420709306908252, 0.09539632703307767, 0]","[Client id: 94, ( id: 9, corrupt: False ), Client id: 57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,6_2,Real,0.11709243183689039,0.6561123678813403,"[0.08174423160869076, 0.4390199360444499, 0]","[Client id: 6, ( id: 3, corrupt: False ), Client id: 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
14,52_1,Real,0.10635573083232326,0.65980112652225,"[0.10635573083232326, 0.45344539568992664, 0]","[Client id: 52, ( id: 1, corrupt: False ), Client id: 31]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
15,57_1,Real,0.32997965230314485,0.6649404585848531,"[0.32997965230314485, 0.2349608062817082, 0]","[Client id: 57, ( id: 4, corrupt: False ), Client id: 90]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
16,17_2,Real,0.5929126784266863,0.738595708195905,"[0.4797286986031377, 0.045683029769218696, 0]","[Client id: 17, ( id: 7, corrupt: False ), Client id: 46]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17,12_1,Real,0.5249582729544456,0.7613160205129315,"[0.5249582729544456, 0.1363577475584858, 0]","[Client id: 12, ( id: 6, corrupt: False ), Client id: 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18,79_1,Real,0.30887844726213826,0.7615878260427527,"[0.30887844726213826, 0.35270937878061437, 0]","[Client id: 79, ( id: 1, corrupt: False ), Client id: 31]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19,67_1,Real,0.6568518424190642,0.7810005494823443,"[0.6568518424190642, 0.024148707063279953, 0]","[Client id: 67, ( id: 3, corrupt: False ), Client id: 57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20,41_1,Real,0.11582388529989349,0.7851470537274916,"[0.11582388529989349, 0.569323168427598, 0]","[Client id: 41, ( id: 9, corrupt: False ), Client id: 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21,93_1,Real,0.23775391892197792,0.7967524894959603,"[0.23775391892197792, 0.45899857057398236, 0]","[Client id: 93, ( id: 3, corrupt: False ), Client id: 52]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22,20_1,Real,0.6172406868058526,0.8183549666738585,"[0.6172406868058526, 0.10111427986800578, 0]","[Client id: 20, ( id: 2, corrupt: False ), Client id: 98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23,32_3,Real,0.6083978823871563,0.8349199492057571,"[0.028004650585697375, 0.12652206681860068, 0]","[Client id: 32, ( id: 5, corrupt: False ), Client id: 26]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24,59_1,Real,0.24312454014422524,0.8598220716206042,"[0.24312454014422524, 0.5166975314763789, 0]","[Client id: 59, ( id: 7, corrupt: False ), Client id: 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
25,63_1,Real,0.12202521392627452,0.8652732206496077,"[0.12202521392627452, 0.6432480067233332, 0]","[Client id: 63, ( id: 9, corrupt: False ), Client id: 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
26,75_1,Real,0.5149519568798278,0.8812709454136126,"[0.5149519568798278, 0.2663189885337848, 0]","[Client id: 75, ( id: 6, corrupt: False ), Client id: 10]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
27,1_1,Real,0.7160414158940238,0.9005470772913475,"[0.7160414158940238, 0.08450566139732367, 0]","[Client id: 1, ( id: 5, corrupt: False ), Client id: 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
28,8_1,Real,0.17396013796322957,0.9016429933932317,"[0.17396013796322957, 0.6276828554300021, 0]","[Client id: 8, ( id: 9, corrupt: False ), Client id: 78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
29,66_3,Real,0.4958918782484525,0.9039873258481388,"[0.3915880839511981, 0.3080954475996862, 0]","[Client id: 66, ( id: 3, corrupt: False ), Client id: 81]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
30,21_2,Real,0.6465708386566501,0.928290034176152,"[0.6195949928392449, 0.18171919551950183, 0]","[Client id: 21, ( id: 1, corrupt: False ), Client id: 79]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
31,45_2,Real,0.38724020926651553,0.9830497897715333,"[0.3244782296282395, 0.4958095805050177, 0]","[Client id: 45, ( id: 8, corrupt: False ), Client id: 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
32,2_2,Real,0.7381823660030663,1.0116713786870961,"[0.08384245348154766, 0.17348901268402966, 0]","[Client id: 2, ( id: 7, corrupt: False ), Client id: 36]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
33,40_1,Real,0.2137764136718563,1.0152915325846779,"[0.2137764136718563, 0.7015151189128216, 0]","[Client id: 40, ( id: 3, corrupt: False ), Client id: 38]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
34,8_2,Real,0.8121256442328963,1.034002515179829,"[0.6381655062696668, 0.1218768709469328, 0]","[Client id: 8, ( id: 8, corrupt: False ), Client id: 60]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
35,65_1,Real,0.7671421694276166,1.0366691956737246,"[0.7671421694276166, 0.16952702624610808, 0]","[Client id: 65, ( id: 2, corrupt: False ), Client id: 60]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
36,62_1,Real,0.8108004858922151,1.0454147599912327,"[0.8108004858922151, 0.13461427409901758, 0]","[Client id: 62, ( id: 6, corrupt: False ), Client id: 98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
37,64_3,Real,0.8689716558930758,1.0668564701048349,"[0.24232524923895432, 0.0978848142117591, 0]","[Client id: 64, ( id: 10, corrupt: False ), Client id: 53]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
38,91_1,Real,0.41321292783905517,1.0734177166191416,"[0.41321292783905517, 0.5602047887800864, 0]","[Client id: 91, ( id: 3, corrupt: False ), Client id: 93]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39,64_2,Real,0.6266464066541215,1.0953889660867087,"[0.5360323321351662, 0.36874255943258705, 0]","[Client id: 64, ( id: 4, corrupt: False ), Client id: 83]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
40,73_2,Real,0.8440014488092391,1.1022981518077282,"[0.38339164100613166, 0.15829670299848891, 0]","[Client id: 73, ( id: 3, corrupt: False ), Client id: 41]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
41,77_1,Real,0.08993134412003667,1.1042495009342082,"[0.08993134412003667, 0.9143181568141715, 0]","[Client id: 77, ( id: 8, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
42,97_2,Real,0.7084092383640812,1.1713074855216183,"[0.36875128542854796, 0.36289824715753716, 0]","[Client id: 97, ( id: 7, corrupt: False ), Client id: 39]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
43,11_1,Real,0.14234717244236608,1.2095010709092573,"[0.14234717244236608, 0.967153898466891, 0]","[Client id: 11, ( id: 7, corrupt: False ), Client id: 83]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
44,89_1,Real,0.915297818207439,1.2135166019635115,"[0.915297818207439, 0.1982187837560723, 0]","[Client id: 89, ( id: 2, corrupt: False ), Client id: 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45,98_1,Real,1.0416060639995541,1.2182654798851378,"[1.0416060639995541, 0.0766594158855836, 0]","[Client id: 98, ( id: 2, corrupt: False ), Client id: 82]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46,94_3,Real,1.1145759596354794,1.242453050379716,"[0.4516815953978438, 0.027877090744236444, 0]","[Client id: 94, ( id: 5, corrupt: False ), Client id: 88]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
47,28_1,Real,1.1913025861918027,1.2928450106790128,"[1.1913025861918027, 0.0015424244872099507, 0]","[Client id: 28, ( id: 7, corrupt: False ), Client id: 22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48,62_2,Real,1.1770216740554524,1.29361175517543,"[0.36622118816323734, 0.016590081119977604, 0]","[Client id: 62, ( id: 3, corrupt: False ), Client id: 42]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49,47_2,Real,0.8831637379337889,1.299086162005045,"[0.2555304342454095, 0.315922424071256, 0]","[Client id: 47, ( id: 9, corrupt: False ), Client id: 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50,65_3,Real,1.1626529468810591,1.3036261641982723,"[0.19680585250117535, 0.04097321731721294, 0]","[Client id: 65, ( id: 7, corrupt: False ), Client id: 43]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
51,8_3,Real,1.1132461580896713,1.3093232424922907,"[0.301120513856775, 0.09607708440261939, 0]","[Client id: 8, ( id: 4, corrupt: False ), Client id: 91]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
52,98_2,Real,1.0999232732968458,1.3724714325446183,"[0.05831720929729162, 0.17254815924777253, 0]","[Client id: 98, ( id: 2, corrupt: False ), Client id: 22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
53,65_2,Real,0.9658470943798838,1.3741662557823255,"[0.19870492495226721, 0.30831916140244153, 0]","[Client id: 65, ( id: 7, corrupt: False ), Client id: 54]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
54,64_4,Real,1.145484496559857,1.398664896822381,"[0.2765128406667813, 0.15318040026252386, 0]","[Client id: 64, ( id: 5, corrupt: False ), Client id: 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
55,4_1,Real,0.1587779300603315,1.4030986157678182,"[0.1587779300603315, 1.1443206857074868, 0]","[Client id: 4, ( id: 10, corrupt: False ), Client id: 71]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
56,36_1,Real,1.3136691561994875,1.4136934696008259,"[1.3136691561994875, 2.4313401338217047e-05, 0]","[Client id: 36, ( id: 7, corrupt: False ), Client id: 55]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57,96_2,Real,1.2239869643336265,1.4188613935312002,"[0.8610208082008197, 0.09487442919757352, 0]","[Client id: 96, ( id: 9, corrupt: False ), Client id: 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58,41_2,Real,0.12256564034226089,1.4211155980152923,"[0.0067417550423674, 1.1985499576730314, 0]","[Client id: 41, ( id: 10, corrupt: False ), Client id: 68]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
59,72_1,Real,0.7437772599703821,1.4326265383664232,"[0.7437772599703821, 0.5888492783960411, 0]","[Client id: 72, ( id: 8, corrupt: False ), Client id: 61]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60,37_2,Real,1.2475734426288831,1.4366335696695927,"[0.05049933504856284, 0.0890601270407094, 0]","[Client id: 37, ( id: 3, corrupt: False ), Client id: 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61,71_1,Real,0.11710213399315435,1.4408887799183938,"[0.11710213399315435, 1.2237866459252393, 0]","[Client id: 71, ( id: 5, corrupt: False ), Client id: 65]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
62,49_1,Real,0.217957919437587,1.4478013199318962,"[0.217957919437587, 1.1298434004943092, 0]","[Client id: 49, ( id: 5, corrupt: False ), Client id: 74]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63,2_1,Real,0.6543399125215187,1.451815192171882,"[0.6543399125215187, 0.6974752796503634, 0]","[Client id: 2, ( id: 9, corrupt: False ), Client id: 46]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
64,39_2,Real,0.16697135695942017,1.4641265872102467,"[0.029107318460652946, 1.1971552302508266, 0]","[Client id: 39, ( id: 8, corrupt: False ), Client id: 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,39_1,Real,0.13786403849876722,1.4764841877439479,"[0.13786403849876722, 1.2386201492451805, 0]","[Client id: 39, ( id: 7, corrupt: False ), Client id: 77]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,31_3,Real,1.3067535377256003,1.47842594815239,"[0.8662048194312392, 0.07167241042678954, 0]","[Client id: 31, ( id: 1, corrupt: False ), Client id: 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
67,45_4,Real,1.1738605882208843,1.482569482514836,"[0.20343237456828614, 0.20870889429395142, 0]","[Client id: 45, ( id: 10, corrupt: False ), Client id: 77]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,85_3,Real,1.2610545889329612,1.484838856305695,"[0.16515490593963902, 0.12378426737273371, 0]","[Client id: 85, ( id: 5, corrupt: False ), Client id: 45]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
